,authorID,authorName,authorAffiliation
716,1798963,R. Hoehndorf,N/A
717,2152769499,Jian Wang,N/A
718,2108248964,Xi Wang,N/A
719,46657731,Chaoqun Ma,N/A
720,1430785641,Lei Kou,N/A
721,81970097,Wanjun Zhong,N/A
722,39483833,Duyu Tang,N/A
723,46429989,Nan Duan,N/A
724,92660691,Ming Zhou,N/A
725,2815388,Jiahai Wang,N/A
726,144926874,Jian Yin,N/A
727,123962152,Liying Cheng,N/A
728,48198605,Dekun Wu,N/A
729,1996394,Lidong Bing,N/A
730,39831806,Yan Zhang,N/A
731,2845078,Zhanming Jie,N/A
732,2153424287,Wei Lu,N/A
733,2059080424,Luo Si,N/A
734,152151312,P. Monnin,N/A
735,2214809,E. Bresso,N/A
736,2067756,Miguel Couceiro,N/A
737,1405255202,Malika Smail-Tabbone,N/A
738,1699343,A. Napoli,N/A
739,1797384,Adrien Coulet,N/A
740,2163740612,Niclas Heilig,N/A
741,40420598,Janina Kirchhoff,N/A
742,2163740675,Florian Stumpe,N/A
743,2053815176,Joan Plepi,N/A
744,2125481734,Lucie Flek,N/A
745,2165306772,Zhongwu Chen,N/A
746,103750594,Chengjin Xu,N/A
747,23605827,Fenglong Su,N/A
748,2026274588,Zhen Huang,N/A
749,67069932,Yong Dou,N/A
750,120077654,Zhenpeng Shi,N/A
751,3372960,Nikolay Matyunin,N/A
752,1713399,Kalman Graffi,N/A
753,1732479,D. Starobinski,N/A
754,2214766625,Ngoc Luyen Lê,N/A
755,144167530,Marie-Hélène Abel,N/A
756,2200690798,Ya Jiang,N/A
757,23133070,A. Nentidis,N/A
758,3397882,K. Bougiatiotis,N/A
759,1927081,Anastasia Krithara,N/A
760,4738873,G. Paliouras,N/A
761,2152948625,Yuanyuan Tian,N/A
762,2108075709,Weihang Zhang,N/A
763,2061192,O. Șerban,N/A
764,2258682030,Jiahao Sun,N/A
765,1781262,Yikun Guo,N/A
766,2195055368,Yuzhen Mao,N/A
767,1423419337,Jianhui Sun,N/A
768,49407567,Dawei Zhou,N/A
769,51112602,Erik A. Daxberger,N/A
770,2143498116,Ren Li,N/A
771,47184362,Yanan Cao,N/A
772,2152204937,Qiannan Zhu,N/A
773,2108537286,Xiaoxue Li,N/A
774,36595248,Fang Fang,N/A
775,34673995,A. Hevia,N/A
776,2093182947,Daniel Gayo-Avello,N/A
777,2219600,Yuanzhuo Wang,N/A
778,2258074,Hailun Lin,N/A
779,2149111400,Xiaolong Jin,N/A
780,7214272,Hengtong Zhang,N/A
781,32036250,T. Zheng,N/A
782,144407304,Jing Gao,N/A
783,49434299,Chenglin Miao,N/A
784,143843304,Lu Su,N/A
785,2110479359,Yaliang Li,N/A
786,144222395,K. Ren,N/A
787,2115433036,Tingting Liu,N/A
788,47786295,Jie Li,N/A
789,39823538,Renchang Dai,N/A
790,144285759,Chen Yuan,N/A
791,122579067,Da Zheng,N/A
792,2118943843,Xiang Song,N/A
793,2112662910,Chao Ma,N/A
794,152220930,Zeyuan Tan,N/A
795,3060913,Zihao Ye,N/A
796,2117142335,Jin Dong,N/A
797,2054473890,Hao Xiong,N/A
798,50877490,G. Karypis,N/A
799,7782886,Sahand Sharifzadeh,N/A
800,2131616625,S. M. Baharlou,N/A
801,49772110,Martin Schmitt,N/A
802,2270950481,Hinrich Schutze,N/A
803,51283807,A. Sadeghian,N/A
804,66139883,Mohammadreza Armandpour,N/A
805,1441128975,Anthony Colas,N/A
806,2111220343,D. Wang,N/A
807,29367810,Wentian Zhao,N/A
808,2113667024,Yao Hu,N/A
809,2149694729,Heda Wang,N/A
810,2125709,Xinxiao Wu,N/A
811,2116782926,Jiebo Luo,N/A
812,2186651769,Byeongmin Choi,N/A
813,2145418671,Yong-Sook Lee,N/A
814,2886478,Yeunwoong Kyung,N/A
815,30972998,Eunchan Kim,N/A
816,152309136,Linfeng Li,N/A
817,2119050003,Yao Wang,N/A
818,2151485619,Shenghui Wang,N/A
819,1707802857,Jun Yan,N/A
820,144116768,Jinpeng Jiang,N/A
821,2987453,Buzhou Tang,N/A
822,2109452502,Chengliang Wang,N/A
823,2144472634,Yuting Liu,N/A
824,51111817,Haozhe Ji,N/A
825,1886879,Pei Ke,N/A
826,3110003,Shaohan Huang,N/A
827,49807919,Furu Wei,N/A
828,145213540,Xiaoyan Zhu,N/A
829,1730108,Minlie Huang,N/A
830,2248782916,Yike Li,N/A
831,2288263589,Lu Yua,N/A
832,2114902865,Fuhui Zhou,N/A
833,2271624463,Qihui Wu,N/A
834,1390094118,N. Al-Dhahir,N/A
835,2289225130,Kai-Kit Wong,N/A
836,2109077713,Cheng Jiayang,N/A
837,2260342601,Lin Qiu,N/A
838,2216598559,Chunkit Chan,N/A
839,2260287837,Xin Liu,N/A
840,28128416,Shangwen Lv,N/A
841,2278834796,Daya Guo,N/A
842,47883405,Jingjing Xu,N/A
843,50175330,Ming Gong,N/A
844,24962156,Linjun Shou,N/A
845,71790825,Daxin Jiang,N/A
846,3320836,Guihong Cao,N/A
847,40845069,Songlin Hu,N/A
848,2113422945,Feng Ji,N/A
849,3118058,Wee Peng Tay,N/A
850,2178815482,Jia-Yin Liu,N/A
851,3374015,Zhenya Huang,N/A
852,143869012,Chengxiang Zhai,N/A
853,2187904641,Qi Liu,N/A
854,1649503299,Bruce Schultz,N/A
855,2055843180,M. Jacobs,N/A
856,66617989,Wei Zhiwei,N/A
857,2215168684,Xiao Yi,N/A
858,2059638996,Tong Ying,N/A
859,50232214,Wenjia Xu,N/A
860,2163661626,Wang Yang,N/A
861,143819050,Ke Sun,N/A
862,50443544,Shuo Yu,N/A
863,2131365237,Abdul Aziz,N/A
864,144652877,Liangtian Wan,N/A
865,145896397,Huan Liu,N/A
866,10667713,Ghadeer Abuoda,N/A
867,71679903,Daniele Dell'Aglio,N/A
868,2002349,Arthur K. Keen,N/A
869,1682407,K. Hose,N/A
870,2143434012,Qinyong Wang,N/A
871,2238539857,Zhenxiang Gao,N/A
872,2258303235,Rong Xu,N/A
873,1965914055,Feifei Xu,N/A
874,2111056408,Shanlin Zhou,N/A
875,,Xinpeng Wang,N/A
876,2145504169,Wenkai Zhang,N/A
877,2163657272,Zhisong Li,N/A
878,40536846,Chuan Lei,N/A
879,147869186,R. Alotaibi,N/A
880,1949818,A. Quamar,N/A
881,3226264,Vasilis Efthymiou,N/A
882,143972996,Fatma Özcan,N/A
883,10669648,Eda Bayram,N/A
884,1405061488,Alberto García-Durán,N/A
885,145781376,Robert West,N/A
886,2028358993,Mariam Alaverdian,N/A
887,2028361042,W. Gilroy,N/A
888,2028361046,Veronica Kirgios,N/A
889,2118027362,Xia Li,N/A
890,2028360097,Carolina Matuk,N/A
891,144913918,Daniel Mckenzie,N/A
892,2028358941,Tachin Ruangkriengsin,N/A
893,144722242,A. Bertozzi,N/A
894,1970636,P. Brantingham,N/A
895,1504635093,Ziyue Qiao,N/A
896,2053976443,Zhiyuan Ning,N/A
897,2148348210,Yi Du,N/A
898,2116567236,Yuanchun Zhou,N/A
899,2265935056,Wahyudi Wahyudi,N/A
900,2854572,M. L. Khodra,N/A
901,2981790,A. Prihatmanto,N/A
902,2499450,C. Machbub,N/A
903,40506049,Michael Röder,N/A
904,37273320,M. A. Sherif,N/A
905,144126656,Muhammad Saleem,N/A
906,27019887,Felix Conrads,N/A
907,35504092,Cunxiang Wang,N/A
908,2110458062,Jinhang Wu,N/A
909,2118467604,Luxin Liu,N/A
910,1591125925,Yue Zhang,N/A
911,2011378,Zuohui Fu,N/A
912,2885287,Yikun Xian,N/A
913,1830448647,Yaxin Zhu,N/A
914,1739818,Yongfeng Zhang,N/A
915,144608002,Gerard de Melo,N/A
916,2008225769,Jaspreet Singh Dhani,N/A
917,2118856926,Ruchika Bhatt,N/A
918,27526892,Balaji Ganesan,N/A
919,2118983992,Parikshet Sirohi,N/A
920,67173624,Vasudha Bhatnagar,N/A
921,2180786421,Angelie Kraft,N/A
922,2252982593,Xiaolong Liang,N/A
923,2250444077,Yi N. W'ang,N/A
924,48506411,Xu Han,N/A
925,49293587,Zhiyuan Liu,N/A
926,1753344,Maosong Sun,N/A
927,2116996420,Jon Harris,N/A
928,2145623787,Ching-Hua Chen,N/A
929,2097572801,Peng Gao,N/A
930,2118894900,Xiaoyuan Liu,N/A
931,2116048659,E. Choi,N/A
932,2093579,Sibo Ma,N/A
933,2190478459,Xinyu Yang,N/A
934,2099823291,Zheng Ji,N/A
935,2144370906,Zilin Zhang,N/A
936,2112739650,Dawn Song,N/A
937,35789996,Kenneth Marino,N/A
938,1639441927,Xinlei Chen,N/A
939,153432684,Devi Parikh,N/A
940,1726095131,A. Gupta,N/A
941,34849128,Marcus Rohrbach,N/A
942,2111896065,Dongwoo Kim,N/A
943,33650938,Lexing Xie,N/A
944,1706780,Cheng Soon Ong,N/A
945,1390627829,Zhiyue Liu,N/A
946,2145372516,Zhenghong Li,N/A
947,2516777,Hannah Rashkin,N/A
948,2729164,Maarten Sap,N/A
949,8805254,Chaitanya Malaviya,N/A
950,1709797,Asli Celikyilmaz,N/A
951,66686202,Shengchen Zhang,N/A
952,2117424113,Zixuan Wang,N/A
953,2145764601,Chaoran Chen,N/A
954,2116916979,Yi Dai,N/A
955,2047330635,Lyumanshan Ye,N/A
956,153520479,Xiaohua Sun,N/A
957,1988815968,Keyur Faldu,N/A
958,2077591721,Prashant Kikani,N/A
959,2077591711,Hemang Akabari,N/A
960,2100108777,Sebastian Monka,N/A
961,2567075,Lavdim Halilaj,N/A
962,145974812,Kalpa Gunaratna,N/A
963,2153605018,Yu Wang,N/A
964,1705713,Hongxia Jin,N/A
965,2108852655,Yanan Wang,N/A
966,19168196,Michihiro Yasunaga,N/A
967,2000114316,Shinya Wada,N/A
968,35099667,C. Cui,N/A
969,2192011410,Yumo Yao,N/A
970,2124626314,Chunyun Zhang,N/A
971,2191899697,Hebo Ma,N/A
972,1998921670,Yuling Ma,N/A
973,2780667,Z. Ren,N/A
974,,Chen Zhang,N/A
975,2192016128,James Ko,N/A
976,2160152758,Fake Lin,N/A
977,2213310154,Xi Zhu,N/A
978,2211864372,Ziwei Zhao,N/A
979,2304300094,Deqiang Huang,N/A
980,2223886654,Yu Yu,N/A
981,2108469677,Xueying Li,N/A
982,2265580543,Enhong Chen,N/A
983,3169945,Ngo Van Linh,N/A
984,21296465,Tran Xuan Bach,N/A
985,38685176,Khoat Than,N/A
986,2150478789,Xiang Deng,N/A
987,2118748124,Zhongfei Zhang,N/A
988,48932874,Sheng Yu,N/A
989,2114620790,Tianxi Cai,N/A
990,2095762,M. Zitnik,N/A
991,2111893823,Huarui He,N/A
992,2146041754,Jie Wang,N/A
993,122542593,Zhanqiu Zhang,N/A
994,,Zihan Wang,N/A
995,,Kai Zhao,N/A
996,2118925323,Yongquan He,N/A
997,1696030,M. de Rijke,N/A
998,1381315359,R. T. Sousa,N/A
999,2149243076,Sara Silva,N/A
1000,3246706,Catia Pesquita,N/A
1001,2130936133,Jaya Chaturvedi,N/A
1002,2156017504,Tao Wang,N/A
1003,2292466,S. Velupillai,N/A
1004,152572738,R. Stewart,N/A
1005,49185510,A. Roberts,N/A
1006,2257372946,Jiaqi Li,N/A
1007,2239100650,Guilin Qi,N/A
1008,2257349670,Chuanyi Zhang,N/A
1009,2109245569,Yongrui Chen,N/A
1010,2110746972,Yiming Tan,N/A
1011,2257349947,Chenlong Xia,N/A
1012,2257383422,Ye Tian,N/A
1013,2003377315,Yinquan Lu,N/A
1014,2130373,H. Lu,N/A
1015,23108668,Guirong Fu,N/A
1016,2111112132,Hongming Zhang,N/A
1017,50811366,Haojie Pan,N/A
1018,46372180,Hao Ke,N/A
1019,1657712151,Jiefu Ou,N/A
1020,2044202073,Tianqing Fang,N/A
1021,2263707,Iztok Savnik,N/A
1022,2010008,Kiyoshi Nitta,N/A
1023,1723568,R. Škrekovski,N/A
1024,2893196,Nikolaus Augsten,N/A
1025,1840557065,Archit Parnami,N/A
1026,1803905,Mayur Deshpande,N/A
1027,1793552910,Anant Kumar Mishra,N/A
1028,65756109,Minwoo Lee,N/A
1029,71100990,Keunwoo Peter Yu,N/A
1030,153385786,A. Jim'enez,N/A
1031,1808329,M. Loebl,N/A
1032,38979455,Nhuy Van,N/A
1033,144465343,George Chin,N/A
1034,1649980706,Francesco Bariatti,N/A
1035,24194345,Peggy Cellier,N/A
1036,3000041,Sébastien Ferré,N/A
1037,1857797,Chandra Bhagavatula,N/A
1038,2059276046,Zhen Bi,N/A
1039,46378881,Siyuan Cheng,N/A
1040,2153398295,Xiaozhuan Liang,N/A
1041,13409491,J. Callaghan,N/A
1042,2142297059,Colleen H. Xu,N/A
1043,3691987,Jiwen Xin,N/A
1044,101105515,M. Cano,N/A
1045,36938299,Anders Riutta,N/A
1046,32359083,Eric Zhou,N/A
1047,41097478,Rohan Juneja,N/A
1048,2142037479,Yao Yao,N/A
1049,2214710737,Madhumita Narayan,N/A
1050,2049622,K. Hanspers,N/A
1051,2176872865,Ayushi Agrawal,N/A
1052,7343557,Alexander R. Pico,N/A
1053,48251724,C. Wu,N/A
1054,2079595422,Andrew I. Su,N/A
1055,2166477201,Duygu Sezen Islakoglu,N/A
1056,2248179068,Mel Chekol,N/A
1057,2163752,Yannis Velegrakis,N/A
1058,145124475,R. Salakhutdinov,N/A
1059,22607329,Boxin Du,N/A
1060,2108306123,Zuoguang Wang,N/A
1061,2052222,Hongsong Zhu,N/A
1062,2113250866,Peipei Liu,N/A
1063,2110651504,Limin Sun,N/A
1064,35955224,Meng Qu,N/A
1065,152226504,Jian Tang,N/A
1066,1751762,Yoshua Bengio,N/A
1067,41017887,Yi-Lin Tuan,N/A
1068,1725643,Yun-Nung (Vivian) Chen,N/A
1069,1706104,Hung-yi Lee,N/A
1070,2590565,A. Daruna,N/A
1071,66436329,Devleena Das,N/A
1072,144753437,S. Chernova,N/A
1073,2115733983,Jianhao Shen,N/A
1074,2108755854,Chenguang Wang,N/A
1075,32816503,Linyuan Gong,N/A
1076,3159276,Loïck Lhote,N/A
1077,1399339363,Béatrice Bouchou-Markhoff,N/A
1078,2955369,Arnaud Soulet,N/A
1079,13944717,Siwen Yan,N/A
1080,3289057,Phillip Odom,N/A
1081,145986014,Sriraam Natarajan,N/A
1082,2110750027,Hao Yu,N/A
1083,144592382,Vivek Kulkarni,N/A
1084,152876475,W. Wang,N/A
1085,10780897,Damai Dai,N/A
1086,39888032,Hua Zheng,N/A
1087,17866105,Fuli Luo,N/A
1088,46709826,Pengcheng Yang,N/A
1089,7267809,Baobao Chang,N/A
1090,3335836,Zhifang Sui,N/A
1091,51471694,L. Siddharth,N/A
1092,1906960,L. Blessing,N/A
1093,2053320598,Kristin L. Wood,N/A
1094,145990580,Jianxi Luo,N/A
1095,37746351,Tobias Jacobs,N/A
1096,2151483719,Jingyi Yu,N/A
1097,108564082,J. Gastinger,N/A
1098,2315527,T. Sztyler,N/A
1099,47845008,Denghui Zhang,N/A
1100,3361240,Manling Li,N/A
1101,144963537,S. Muthukrishnan,N/A
1102,3375926,Ademar Crotti Junior,N/A
1103,47767276,F. Orlandi,N/A
1104,1396733252,D. O’Sullivan,N/A
1105,2111821,Christian Dirschl,N/A
1106,1684767,Quentin Hugues Reul,N/A
1107,2072863482,Zhangsheng Lai,N/A
1108,1557327062,Aik Beng Ng,N/A
1109,2003860,Liang Ze Wong,N/A
1110,144308998,S. See,N/A
1111,2115275324,Shaowei Lin,N/A
1112,49755259,Lichao Sun,N/A
1113,2063952808,Alishiba Dsouza,N/A
1114,3223580,Nicolas Tempelmeier,N/A
1115,122585639,Elena Demidova,N/A
1116,3056254,Jinxing Yu,N/A
1117,2906225,Yunfeng Cai,N/A
1118,1893044063,Mingming Sun,N/A
1119,2420746,P. Li,N/A
1120,108213111,Satvik Garg,N/A
1121,39762635,Dwaipayan Roy,N/A
1122,2111187890,Yuyao Zeng,N/A
1123,2117218629,Junping Du,N/A
1124,2052285030,Zhe Xue,N/A
1125,2141519640,Ang Li,N/A
1126,2190106647,Homgmin Cai,N/A
1127,2036578588,Wenxiong Liao,N/A
1128,2145977326,Zheng Liu,N/A
1129,,Xiaoke Huang,N/A
1130,2108362387,Yiyang Zhang,N/A
1131,2190108365,Siqi Ding,N/A
1132,1762919,Quanzheng Li,N/A
1133,2115345993,Tianming Liu,N/A
1134,47057650,Xiang Li,N/A
1135,49080838,Wenhui Cui,N/A
1136,30085359,H. Akrami,N/A
1137,143899771,Anand A. Joshi,N/A
1138,9274265,R. Leahy,N/A
1139,2113322859,Zhen Yao,N/A
1140,2145160040,Yushan Zhu,N/A
1141,9416872,Jeff Z. Pan,N/A
1142,2025042453,Allen Roush,N/A
1143,2208655669,Jiazhen Peng,N/A
1144,1733186,D. Allemang,N/A
1145,31820815,Bryon Jacob,N/A
1146,2109948508,Sanatan Sharma,N/A
1147,2122251897,Mayank Poddar,N/A
1148,2294593122,Jayant Kumar,N/A
1149,2293940430,Kosta Blank,N/A
1150,2293940563,Tracy Holloway King,N/A
1151,49039233,Wenqian Zhang,N/A
1152,2161968765,Zhenyu Lei,N/A
1153,2073587169,Yulia Tsvetkov,N/A
1154,2260837684,Qingyao Li,N/A
1155,2154454480,Wei Xia,N/A
1156,1780721965,Kounianhua Du,N/A
1157,2302426337,Qiji Zhang,N/A
1158,2240768092,Weinan Zhang,N/A
1159,2257180930,Ruiming Tang,N/A
1160,2237958078,Yong Yu,N/A
1161,2283306939,Anton Tsitsulin,N/A
1162,3094226,D. Mottin,N/A
1163,1731655,Panagiotis Karras,N/A
1164,49791556,A. Bronstein,N/A
1165,1746743,Emmanuel Müller,N/A
1166,1745899,Chris Dyer,N/A
1167,1996134,Razvan Pascanu,N/A
1168,2019153,P. Battaglia,N/A
1169,2109557884,Zonghan Wu,N/A
1170,1746594,Jing Jiang,N/A
1171,48934799,Chengqi Zhang,N/A
1172,1752875,Yelong Shen,N/A
1173,2421691,Po-Sen Huang,N/A
1174,1744179,Ming-Wei Chang,N/A
1175,1800422,Jianfeng Gao,N/A
1176,2165469946,Fedor Moiseev,N/A
1177,2114027880,Zhe Dong,N/A
1178,1727837,Enrique Alfonseca,N/A
1179,2456863,Martin Jaggi,N/A
1180,49778308,Changlong Yu,N/A
1181,1587728690,Weiqi Wang,N/A
1182,145677395,Jiaxin Bai,N/A
1183,2146249169,Zheng Li,N/A
1184,1921742,Yifan Gao,N/A
1185,2151070,Tianyu Cao,N/A
1186,2021632793,Bing Yin,N/A
1187,144267788,Xuhui Jiang,N/A
1188,1944248313,Yinghan Shen,N/A
1189,2257375860,Xun Sun,N/A
1190,2253747495,Lumingyuan Tang,N/A
1191,2211588034,Sai Wang,N/A
1192,2267625543,Jian Guo,N/A
1193,2302321748,Diego Sanmartin,N/A
1194,1430762233,Xin Zheng,N/A
1195,2112175772,Miao Zhang,N/A
1196,2143946417,C. Chen,N/A
1197,144133815,Q. Nguyen,N/A
1198,2145144616,Xingquan Zhu,N/A
1199,2418767,Mingmin Zhen,N/A
1200,2246650583,Jinglu Wang,N/A
1201,1515827623,Lei Zhou,N/A
1202,3406486,Tian Fang,N/A
1203,2060879653,Long Quan,N/A
1204,2146342371,Taolin Zhang,N/A
1205,121899912,Chengyu Wang,N/A
1206,2091493779,Nan Hu,N/A
1207,2056851632,Minghui Qiu,N/A
1208,1672552269,Chengguang Tang,N/A
1209,143644849,Xiaofeng He,N/A
1210,2078113,Jun Huang,N/A
1211,144189463,Michael Azmy,N/A
1212,1884766,Peng Shi,N/A
1213,145580839,Jimmy J. Lin,N/A
1214,1743316,Ihab F. Ilyas,N/A
1215,27093239,Jan Portisch,N/A
1216,34592129,M. Hladik,N/A
1217,2046761003,Zifeng Ding,N/A
1218,2147293727,Bailan He,N/A
1219,9031926,Zhaocheng Zhu,N/A
1220,1490733324,Zuobai Zhang,N/A
1221,2113919886,Ce Zheng,N/A
1222,2121348550,Xudong Chen,N/A
1223,1748844142,Runxin Xu,N/A
1224,1678373,J. Luettin,N/A
1225,2445923,C. Henson,N/A
1226,50777503,Thi-Hai-Yen Vuong,N/A
1227,2241347744,Minh-Quan Hoang,N/A
1228,2191810014,Tan-Minh Nguyen,N/A
1229,2239461326,Hoang-Trung Nguyen,N/A
1230,2716209,Nguyen Ha Thanh,N/A
1231,153708829,Nick Zhang,N/A
1232,46642223,Weijie Liu,N/A
1233,2113325955,Peng Zhou,N/A
1234,48634137,Zhe Zhao,N/A
1235,1390877035,Zhiruo Wang,N/A
1236,34974680,Qi Ju,N/A
1237,153807713,Haotang Deng,N/A
1238,2152210622,Ping Wang,N/A
1239,46584777,J. Wang,N/A
1240,2003572734,Wenkang Huang,N/A
1241,2153847526,Qiuhui Shi,N/A
1242,2155786185,Hongbin Wang,N/A
1243,1737850,Xiang Lorraine Li,N/A
1244,2147415336,Ming Gao,N/A
1245,2152489015,Xiangrong Zhu,N/A
1246,47949212,Guang-pu Li,N/A
1247,1396073727,R. Nordsieck,N/A
1248,27057200,André Schweizer,N/A
1249,1802924590,Michael Heider,N/A
1250,1707207,J. Hähner,N/A
1251,2238205513,Chao Feng,N/A
1252,120070100,Xinyu Zhang,N/A
1253,2237987717,Zichu Fei,N/A
1254,2261393548,Yuhang Liu,N/A
1255,145749443,I. Abdelaziz,N/A
1256,145989430,Julian T Dolby,N/A
1257,2902113,Jamie McCusker,N/A
1258,145993352,Kavitha Srinivas,N/A
1259,2004328594,Xinyan Zhao,N/A
1260,1720696149,Liangwei Chen,N/A
1261,2145302755,Huanhuan Chen,N/A
1262,1500384901,Qianglong Chen,N/A
1263,2765043,Haiqing Chen,N/A
1264,46867455,Yin Zhang,N/A
1265,82395754,Wang Zijia,N/A
1266,1693377957,L. Ye,N/A
1267,2265552036,Zhongkai Zhu,N/A
1268,9610143,Zhihao Fan,N/A
1269,2118602528,Zhongyu Wei,N/A
1270,2144168234,Jingjing Chen,N/A
1271,2116420560,Siyuan Wang,N/A
1272,2109967493,Zejun Li,N/A
1273,49394731,Jiarong Xu,N/A
1274,3407296,Ziniu Hu,N/A
1275,2110197273,Yichong Xu,N/A
1276,38767143,W. Yu,N/A
1277,2992833,Shuohang Wang,N/A
1278,2155459391,Ziyi Yang,N/A
1279,2782886,Kai-Wei Chang,N/A
1280,2109461904,Yizhou Sun,N/A
1281,2110929638,Yang Peng,N/A
1282,2195354990,Muzhi Li,N/A
1283,2296670751,Minda Hu,N/A
1284,2258549144,Irwin King,N/A
1285,2296598908,Ho-fung Leung,N/A
1286,49632897,Mengying Sun,N/A
1287,2013738637,Jing Xing,N/A
1288,2109616421,Huijun Wang,N/A
1289,2146713133,Bin Chen,N/A
1290,145487992,Jiayu Zhou,N/A
1291,3162838,V. Nováček,N/A
1292,2118069980,A. Kumar,N/A
1293,2105603907,C. Schmidt,N/A
1294,144306556,J. Köhler,N/A
1295,40596069,P. Wang,N/A
1296,1721158,D. Dou,N/A
1297,2397264,Fangzhao Wu,N/A
1298,40273954,Nisansa de Silva,N/A
1299,144838978,Lianwen Jin,N/A
1300,1729396025,Jože M. Rožanec,N/A
1301,143832537,Jinzhi Lu,N/A
1302,2579301,Jan Rupnik,N/A
1303,3267923,Maja Skrjanc,N/A
1304,1764321,D. Mladenić,N/A
1305,1800870,B. Fortuna,N/A
1306,47410506,Xiaochen Zheng,N/A
1307,2410525,D. Kiritsis,N/A
1308,2245542690,Xin Li,N/A
1309,35180251,Dongze Lian,N/A
1310,9702077,Zhihe Lu,N/A
1311,38880529,Jiawang Bai,N/A
1312,2220128061,Zhibo Chen,N/A
1313,48631088,Xinchao Wang,N/A
1314,150960110,Cheikh Brahim El Vaigh,N/A
1315,26385137,Noa García,N/A
1316,2218585,B. Renoust,N/A
1317,2427516,Chenhui Chu,N/A
1318,1789677,Yuta Nakashima,N/A
1319,144829054,H. Nagahara,N/A
1320,145913942,Houcemeddine Turki,N/A
1321,2188832804,A. Owodunni,N/A
1322,2325529,Mohamed Ali Hadj Taieb,N/A
1323,2220506999,Ren'e Fabrice Bile,N/A
1324,1410298744,Mohamed Ben Aouicha,N/A
1325,,Vil'em Zouhar,N/A
1326,16271576,C. Shu,N/A
1327,2130455837,Zhuoran Xin,N/A
1328,2152297480,Cheng Xie,N/A
1329,145756130,Chen Zhao,N/A
1330,2573012,Shanqing Yu,N/A
1331,48692224,Shihan Zhang,N/A
1332,2164730293,Jianlin Zhang,N/A
1333,2146367628,Jiajun Zhou,N/A
1334,2159202690,Qi Xuan,N/A
1335,2164885513,Bing Li,N/A
1336,2164808810,Xiaojuan Hu,N/A
1337,3199033,Nasrin Kalanat,N/A
1338,1770205,Adriana Kovashka,N/A
1339,2066796687,Tarun Garg,N/A
1340,2091913080,Kaushik Roy,N/A
1341,2152712706,Yajing Yang,N/A
1342,2156915025,Zeyu Zeng,N/A
1343,145241082,Mao Chen,N/A
1344,2220547773,Ruirui Shang,N/A
1345,2057811622,Ashutosh Tiwari,N/A
1346,2061131550,Sandeep Varma,N/A
1347,2072385680,Naoki Okamoto,N/A
1348,2112132080,Mingxiao Li,N/A
1349,145446752,Marie-Francine Moens,N/A
1350,2123128729,Aman Kumar,N/A
1351,50247144,Akshay G. Bharadwaj,N/A
1352,3214162,B. Starly,N/A
1353,29423742,Collin Lynch,N/A
1354,2109411071,Zhichun Guo,N/A
1355,2155136732,Chunhui Zhang,N/A
1356,1944223736,Yujie Fan,N/A
1357,2143725803,Yijun Tian,N/A
1358,2117879943,Chuxu Zhang,N/A
1359,144539424,N. Chawla,N/A
1360,2088768581,Yifan Hou,N/A
1361,12386833,Wenxiang Jiao,N/A
1362,2152974289,Mei-Jun Liu,N/A
1363,2909321,Zhaopeng Tu,N/A
1364,2790926,Mrinmaya Sachan,N/A
1365,2217340760,JP Lacerda,N/A
1366,1718694,Yunyao Li,N/A
1367,1856878,U. F. Minhas,N/A
1368,143661472,A. Mousavi,N/A
1369,32546616,Jeffrey Pound,N/A
1370,145071799,Theodoros Rekatsinas,N/A
1371,3308088,C. Sumanth,N/A
1372,2206699764,Linqing Li,N/A
1373,2194277624,Zhifeng Wang,N/A
1374,2105817,Shaosheng Cao,N/A
1375,3101288,Qiongkai Xu,N/A
1376,70101129,LIREN YU,N/A
1377,47883294,Jiaming Xu,N/A
1378,145553549,Xiaojun Lin,N/A
1379,2282234220,Jiayi Wu,N/A
1380,2268502577,Zhengyu Wu,N/A
1381,2259752262,Ronghua Li,N/A
1382,49658041,Hongchao Qin,N/A
1383,2240263835,Guoren Wang,N/A
1384,2059477933,Max Rapp,N/A
1385,2059909785,Axel Adrian,N/A
1386,1713140,M. Kohlhase,N/A
1387,3197458,Shuangyong Song,N/A
1388,145843537,Yang Deng,N/A
1389,52133762,Yuexiang Xie,N/A
1390,2110950699,Min Yang,N/A
1391,1380007189,W. Lam,N/A
1392,2115382645,Ying Shen,N/A
1393,39512331,A. Huq,N/A
1394,145727607,Tobias Kuhn,N/A
1395,2118642562,Chi Han,N/A
1396,23998680,Qizheng He,N/A
1397,2110963190,Charles Yu,N/A
1398,13728923,Xinya Du,N/A
1399,2058143613,H. Tong,N/A
1400,2051188200,Shivika Prasanna,N/A
1401,2271155661,Deepthi Rao,N/A
1402,2135914807,Eduardo Simoes,N/A
1403,2091860524,Praveen Rao,N/A
1404,1429833857,Wendong Bi,N/A
1405,3358084,Xiaoqian Sun,N/A
1406,2112319012,Li Xu,N/A
1407,2301116823,Rongrong Ma,N/A
1408,2296993046,Guansong Pang,N/A
1409,2297372094,Ling Chen,N/A
1410,2215446041,Thanh Sang Nguyen,N/A
1411,2215541782,Jooho Lee,N/A
1412,2215390187,Van Thuy Hoang,N/A
1413,144914730,O-Joun Lee,N/A
1414,2203823715,Xiaoxue Han,N/A
1415,2278626653,Zhuo Feng,N/A
1416,2278430109,Yue Ning,N/A
